Namespace(batch_size=36, dataset='modelnet40', dropout=0.5, emb_dims=1024, epochs=250, eval=False, exp_name='exp', lr=0.001, momentum=0.9, no_cuda=False, num_points=1024, seed=1029, test_batch_size=2, use_sgd=True)
Using GPU : 0 in 1 devices
Test 185, loss: 1.441986, test acc: 0.922204, test avg acc: 0.886872
Train 186, loss: 1.493281, train acc: 0.930301, train avg acc: 0.893401
Test 186, loss: 1.567168, test acc: 0.923015, test avg acc: 0.881663
Train 187, loss: 1.494278, train acc: 0.929792, train avg acc: 0.891276
Test 187, loss: 1.473338, test acc: 0.914911, test avg acc: 0.869756
Train 188, loss: 1.492522, train acc: 0.926333, train avg acc: 0.886945
Test 188, loss: 1.529978, test acc: 0.920178, test avg acc: 0.876198
Train 189, loss: 1.496445, train acc: 0.930301, train avg acc: 0.892286
Test 189, loss: 1.601165, test acc: 0.926661, test avg acc: 0.890785
Train 190, loss: 1.491705, train acc: 0.928063, train avg acc: 0.889629
Test 190, loss: 1.493582, test acc: 0.906807, test avg acc: 0.879041
Train 191, loss: 1.484143, train acc: 0.933659, train avg acc: 0.900202
Test 191, loss: 1.459784, test acc: 0.917342, test avg acc: 0.885622
Train 192, loss: 1.481434, train acc: 0.933354, train avg acc: 0.901513
Test 192, loss: 1.563580, test acc: 0.920989, test avg acc: 0.884076
Train 193, loss: 1.486553, train acc: 0.932336, train avg acc: 0.897097
Test 193, loss: 1.531091, test acc: 0.916937, test avg acc: 0.885076
Train 194, loss: 1.485743, train acc: 0.931726, train avg acc: 0.893857
Test 194, loss: 1.403264, test acc: 0.920583, test avg acc: 0.893285
Train 195, loss: 1.481414, train acc: 0.932438, train avg acc: 0.896249
Test 195, loss: 1.465028, test acc: 0.921799, test avg acc: 0.890081
Train 196, loss: 1.478503, train acc: 0.936203, train avg acc: 0.905308
Test 196, loss: 1.484979, test acc: 0.911264, test avg acc: 0.886291
Train 197, loss: 1.481496, train acc: 0.933150, train avg acc: 0.898454
Test 197, loss: 1.552707, test acc: 0.923420, test avg acc: 0.885285
Train 198, loss: 1.475721, train acc: 0.934880, train avg acc: 0.898398
Test 198, loss: 1.404543, test acc: 0.918558, test avg acc: 0.885919
Train 199, loss: 1.469978, train acc: 0.940578, train avg acc: 0.909355
Test 199, loss: 1.641466, test acc: 0.921394, test avg acc: 0.886744
Train 200, loss: 1.475403, train acc: 0.937729, train avg acc: 0.901554
Test 200, loss: 1.510926, test acc: 0.922609, test avg acc: 0.893087
Train 201, loss: 1.475968, train acc: 0.935897, train avg acc: 0.905904
Test 201, loss: 1.443664, test acc: 0.923825, test avg acc: 0.888581
Train 202, loss: 1.467907, train acc: 0.939255, train avg acc: 0.906419
Test 202, loss: 1.556340, test acc: 0.919368, test avg acc: 0.883163
Train 203, loss: 1.466953, train acc: 0.941799, train avg acc: 0.911205
Test 203, loss: 1.417360, test acc: 0.909238, test avg acc: 0.878785
Train 204, loss: 1.465998, train acc: 0.938645, train avg acc: 0.907082
Test 204, loss: 1.444870, test acc: 0.929903, test avg acc: 0.890744
Train 205, loss: 1.464671, train acc: 0.940374, train avg acc: 0.907985
Test 205, loss: 1.406808, test acc: 0.923015, test avg acc: 0.892035
Train 206, loss: 1.461655, train acc: 0.942511, train avg acc: 0.912162
Test 206, loss: 1.431060, test acc: 0.921799, test avg acc: 0.888459
Train 207, loss: 1.464112, train acc: 0.940069, train avg acc: 0.908730
Test 207, loss: 1.385238, test acc: 0.916532, test avg acc: 0.882250
Train 208, loss: 1.455557, train acc: 0.945462, train avg acc: 0.915994
Test 208, loss: 1.440474, test acc: 0.923825, test avg acc: 0.887244
Train 209, loss: 1.457931, train acc: 0.942715, train avg acc: 0.912168
Test 209, loss: 1.453801, test acc: 0.926256, test avg acc: 0.885203
Train 210, loss: 1.461102, train acc: 0.943732, train avg acc: 0.911092
Test 210, loss: 1.397129, test acc: 0.929092, test avg acc: 0.899285
Train 211, loss: 1.454608, train acc: 0.943529, train avg acc: 0.914330
Test 211, loss: 1.414172, test acc: 0.923825, test avg acc: 0.891035
Train 212, loss: 1.453332, train acc: 0.945869, train avg acc: 0.918175
Test 212, loss: 1.460678, test acc: 0.925446, test avg acc: 0.894948
Train 213, loss: 1.449573, train acc: 0.951160, train avg acc: 0.923260
Test 213, loss: 1.489918, test acc: 0.938412, test avg acc: 0.907407
Train 214, loss: 1.450836, train acc: 0.947090, train avg acc: 0.919021
Test 214, loss: 1.475726, test acc: 0.920178, test avg acc: 0.888372
Train 215, loss: 1.452172, train acc: 0.947700, train avg acc: 0.920541
Test 215, loss: 1.494019, test acc: 0.923015, test avg acc: 0.894785
Train 216, loss: 1.447309, train acc: 0.947395, train avg acc: 0.919399
Test 216, loss: 1.506636, test acc: 0.927472, test avg acc: 0.892116
Train 217, loss: 1.447035, train acc: 0.948311, train avg acc: 0.922496
Test 217, loss: 1.446977, test acc: 0.932334, test avg acc: 0.899953
Train 218, loss: 1.445357, train acc: 0.950448, train avg acc: 0.923252
Test 218, loss: 1.450156, test acc: 0.923420, test avg acc: 0.894953
Train 219, loss: 1.442558, train acc: 0.951160, train avg acc: 0.923504
Test 219, loss: 1.345092, test acc: 0.923015, test avg acc: 0.897122
Train 220, loss: 1.441636, train acc: 0.950142, train avg acc: 0.924391
Test 220, loss: 1.517580, test acc: 0.924230, test avg acc: 0.892035
Train 221, loss: 1.441632, train acc: 0.949532, train avg acc: 0.920299
Test 221, loss: 1.436561, test acc: 0.926256, test avg acc: 0.902291
Train 222, loss: 1.441108, train acc: 0.949837, train avg acc: 0.924972
Test 222, loss: 1.399368, test acc: 0.929092, test avg acc: 0.897163
Train 223, loss: 1.442370, train acc: 0.950244, train avg acc: 0.924684
Test 223, loss: 1.470193, test acc: 0.928687, test avg acc: 0.895953
Train 224, loss: 1.442139, train acc: 0.950244, train avg acc: 0.925070
Test 224, loss: 1.466697, test acc: 0.927877, test avg acc: 0.894378
Train 225, loss: 1.440097, train acc: 0.951465, train avg acc: 0.926464
Test 225, loss: 1.376550, test acc: 0.933549, test avg acc: 0.903576
Train 226, loss: 1.435909, train acc: 0.955026, train avg acc: 0.932605
Test 226, loss: 1.511271, test acc: 0.926256, test avg acc: 0.897866
Train 227, loss: 1.436390, train acc: 0.954111, train avg acc: 0.930995
Test 227, loss: 1.403671, test acc: 0.929903, test avg acc: 0.895116
Train 228, loss: 1.434104, train acc: 0.953195, train avg acc: 0.927755
Test 228, loss: 1.528859, test acc: 0.927472, test avg acc: 0.892203
Train 229, loss: 1.436029, train acc: 0.951872, train avg acc: 0.925536
Test 229, loss: 1.420257, test acc: 0.928282, test avg acc: 0.892413
Train 230, loss: 1.429462, train acc: 0.956451, train avg acc: 0.933235
Test 230, loss: 1.362571, test acc: 0.931118, test avg acc: 0.901785
Train 231, loss: 1.434595, train acc: 0.953297, train avg acc: 0.930102
Test 231, loss: 1.478690, test acc: 0.928687, test avg acc: 0.899616
Train 232, loss: 1.430720, train acc: 0.955840, train avg acc: 0.932462
Test 232, loss: 1.436865, test acc: 0.930713, test avg acc: 0.894698
Train 233, loss: 1.426717, train acc: 0.957672, train avg acc: 0.936440
Test 233, loss: 1.423019, test acc: 0.930308, test avg acc: 0.900326
Train 234, loss: 1.428377, train acc: 0.956654, train avg acc: 0.933559
Test 234, loss: 1.431552, test acc: 0.928282, test avg acc: 0.899116
Train 235, loss: 1.428375, train acc: 0.955637, train avg acc: 0.933249
Test 235, loss: 1.386382, test acc: 0.930308, test avg acc: 0.898366
Train 236, loss: 1.425898, train acc: 0.957774, train avg acc: 0.936862
Test 236, loss: 1.351645, test acc: 0.929903, test avg acc: 0.898198
Train 237, loss: 1.424764, train acc: 0.958588, train avg acc: 0.937325
Test 237, loss: 1.485265, test acc: 0.929498, test avg acc: 0.902116
Train 238, loss: 1.426821, train acc: 0.958995, train avg acc: 0.936161
Test 238, loss: 1.343895, test acc: 0.931118, test avg acc: 0.900326
Train 239, loss: 1.426271, train acc: 0.956960, train avg acc: 0.933916
Test 239, loss: 1.373015, test acc: 0.928282, test avg acc: 0.902494
Train 240, loss: 1.423769, train acc: 0.956654, train avg acc: 0.935277
Test 240, loss: 1.686138, test acc: 0.927877, test avg acc: 0.896622
Train 241, loss: 1.426648, train acc: 0.957875, train avg acc: 0.934389
Test 241, loss: 1.405890, test acc: 0.933955, test avg acc: 0.906785
Train 242, loss: 1.427647, train acc: 0.957774, train avg acc: 0.935926
Test 242, loss: 1.489504, test acc: 0.934360, test avg acc: 0.901866
Train 243, loss: 1.422309, train acc: 0.960317, train avg acc: 0.937474
Test 243, loss: 1.415718, test acc: 0.929498, test avg acc: 0.895616
Train 244, loss: 1.420327, train acc: 0.958282, train avg acc: 0.935724
Test 244, loss: 1.476604, test acc: 0.929903, test avg acc: 0.897988
Train 245, loss: 1.424548, train acc: 0.958282, train avg acc: 0.935367
Test 245, loss: 1.453612, test acc: 0.929498, test avg acc: 0.898448
Train 246, loss: 1.425452, train acc: 0.956044, train avg acc: 0.931466
Test 246, loss: 1.345608, test acc: 0.930713, test avg acc: 0.899116
Train 247, loss: 1.420643, train acc: 0.958181, train avg acc: 0.936755
Test 247, loss: 1.465265, test acc: 0.929498, test avg acc: 0.896657
Train 248, loss: 1.419378, train acc: 0.960623, train avg acc: 0.938858
Test 248, loss: 1.461986, test acc: 0.931118, test avg acc: 0.899657
Train 249, loss: 1.421304, train acc: 0.960623, train avg acc: 0.938946
Test 249, loss: 1.380240, test acc: 0.933144, test avg acc: 0.902366
